2025-04-11 21:51:28.924420071 UTC,Bitcoin,83669
2025-04-11 21:51:39.037569851 UTC,Bitcoin,83669
2025-04-11 21:51:49.162098190 UTC,Bitcoin,83669
2025-04-11 21:53:53.159880097 UTC,Bitcoin,83684
2025-04-11 21:54:03.302024161 UTC,Bitcoin,83686
2025-04-11 21:54:13.446807652 UTC,Bitcoin,83686
